CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
140.0,249.0,0.9742,1.2169,-1.1632,-0.5,0.5,0.0,0.0,0.0,0.0,1.0,-0.5,-0.5,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,100.378,102.264,102.355,103.075,93.871,99.405,93.829,94.656,103.05,104.104,104.064,102.076,1
140.0,248.0,0.9713,0.9668,-1.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,100.508,102.706,101.201,103.255,93.598,99.373,93.733,95.716,102.929,103.982,103.975,102.146,1
142.0,234.0,0.9775,0.0225,-1.1376,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,-1.0,1.0,102.218,103.25,103.25,103.25,101.941,102.417,100.867,103.202,92.841,96.28,92.503,94.625,102.499,104.115,104.091,102.392,1
140.0,245.0,0.9752,0.6715,-1.2414,-0.5,0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,-3.0,3.0,-0.5,-0.5,-1.0,1.0,0.0,0.0,102.218,103.25,103.25,103.25,101.721,102.199,102.712,103.346,95.199,99.897,96.014,97.396,103.076,104.117,104.116,102.853,1
142.0,251.0,0.9775,0.9526,-1.1731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,-0.5,0.5,0.5,-0.5,102.218,103.25,103.25,103.25,101.002,102.423,102.901,103.342,94.805,99.652,94.319,96.984,103.167,104.207,104.211,102.414,1
139.0,260.0,0.9718,1.0842,-1.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,1.0,-1.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.025,102.609,101.722,103.46,96.027,100.577,95.944,97.104,102.939,103.977,103.98,102.405,1
139.0,249.0,0.9776,0.5506,-1.2762,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,101.698,102.77,102.997,103.284,94.049,99.781,95.544,97.537,102.891,104.16,104.183,102.669,1
149.0,236.0,0.963,0.5493,-1.1529,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,2.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,100.215,102.353,101.957,103.112,95.719,98.515,94.644,97.07,102.638,103.701,103.695,102.039,0
143.0,261.0,0.925,0.2912,-1.3185,1.0,-1.0,0.0,0.0,0.0,0.0,-1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,101.631,103.1,103.097,103.099,96.398,101.136,98.804,99.765,95.854,100.794,92.379,95.967,100.102,102.457,102.991,102.314,0
153.0,233.0,0.9693,-0.3053,-1.3047,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,99.554,101.698,103.232,103.943,96.051,96.925,95.835,97.573,102.904,103.939,103.943,100.091,0
152.0,254.0,0.9346,1.2663,-1.2035,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,1.5,-1.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,102.217,103.25,103.25,103.25,97.668,101.411,101.003,103.012,97.265,98.524,95.298,96.883,101.888,103.005,103.005,100.567,0
155.0,261.0,0.9639,0.3266,-1.2586,0.5,-0.5,0.0,0.0,1.0,-1.0,0.0,0.0,-3.5,3.5,0.5,-0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,99.887,102.865,103.013,103.782,97.936,97.891,97.757,98.066,101.955,103.742,103.743,101.794,0
148.0,224.0,0.9728,0.4092,-1.2759,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,1.0,-1.0,-0.5,0.5,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,99.423,102.454,103.024,104.049,94.261,97.66,94.63,97.181,102.972,104.016,104.016,102.001,0
153.0,233.0,0.9702,-0.1275,-1.3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,102.218,103.25,103.25,103.25,98.825,102.543,103.485,103.884,95.906,97.647,92.814,96.404,102.342,103.828,103.906,101.938,0
154.0,228.0,0.9698,0.1454,-1.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,102.218,103.25,103.25,103.25,99.486,102.171,103.186,103.98,93.714,99.74,92.743,96.303,102.885,103.942,103.941,101.113,0
147.0,231.0,0.9423,1.0863,-1.2142,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,1.5,-1.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,98.32,101.076,101.117,102.606,95.796,99.165,93.82,96.498,102.135,103.147,103.148,101.079,0
149.0,256.0,0.9406,0.0453,-1.0686,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.5,0.5,102.218,103.25,103.25,103.25,97.612,102.482,98.29,99.365,95.186,96.54,91.846,93.191,100.053,103.136,103.138,97.783,0
