CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
154.0,224.0,0.9774,-0.6786,-1.2268,0.0,0.5,1.5,0.0,0.5,-0.5,-0.5,0.0,-0.5,1.0,1.0,0.0,0.0,0.0,2.5,-2.5,102.218,103.25,103.25,103.25,99.562,98.47,101.436,101.976,87.462,87.424,89.254,84.843,96.446,98.525,100.83,104.079,1
154.0,251.0,0.988,-1.0124,-1.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,0.0,-2.5,3.0,102.218,103.25,103.25,103.25,102.973,103.535,104.676,104.677,89.19,88.485,87.073,88.318,102.47,102.767,104.466,103.633,1
157.0,270.0,0.9853,-0.5963,-1.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,2.0,-2.0,102.218,103.25,103.25,103.25,101.888,101.132,101.789,102.849,95.802,84.552,89.523,87.569,100.429,100.796,100.879,104.236,1
152.0,227.0,0.9827,-1.084,-1.2297,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,-1.0,-1.5,1.5,0.5,-0.5,-4.0,3.0,102.218,103.25,103.25,103.25,101.823,101.467,101.892,104.189,81.908,81.259,86.616,81.003,100.933,104.402,104.204,104.413,1
151.0,252.0,0.9867,-0.7268,-1.2519,0.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.5,102.218,103.25,103.25,103.25,103.266,102.228,103.562,104.582,89.173,84.357,86.136,83.747,102.017,104.319,104.593,104.605,1
154.0,243.0,0.985,-0.8781,-1.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,1.5,-1.5,-2.0,2.0,102.218,103.25,103.25,103.25,103.497,103.233,104.549,104.549,92.175,85.031,86.22,84.542,99.048,102.811,103.174,104.398,1
145.0,265.0,0.9876,-0.7685,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.5,-1.5,102.218,103.25,103.25,103.25,102.91,103.139,104.566,104.553,95.984,90.643,89.518,88.169,101.458,104.012,104.612,104.615,1
147.0,248.0,0.9846,-0.7337,-1.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.5,-0.5,0.5,-1.5,1.5,102.218,103.25,103.25,103.25,102.472,102.44,104.339,103.502,92.132,80.958,81.47,79.892,98.399,103.886,104.508,104.516,1
151.0,228.0,0.985,-1.01,-1.258,0.5,0.5,2.5,-1.5,0.5,-0.5,1.5,-0.5,0.5,0.5,0.5,1.0,2.5,-1.5,0.0,0.0,102.218,103.25,103.25,103.25,101.135,101.789,100.956,102.746,83.659,85.099,85.979,85.81,96.431,99.249,102.914,104.481,1
146.0,262.0,0.9871,-0.7601,-1.3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.5,-0.5,102.218,103.25,103.25,103.25,103.496,101.994,104.151,104.518,97.985,85.752,87.948,87.013,101.938,103.688,104.511,104.507,1
152.0,234.0,0.9774,-0.0952,-1.1269,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,-1.0,1.0,2.5,-2.5,0.0,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,100.144,100.234,104.035,102.889,87.626,84.04,81.328,80.79,99.632,99.869,102.534,104.178,1
154.0,246.0,0.9849,-0.3881,-1.1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-2.0,1.0,1.5,-1.5,2.0,-2.0,102.218,103.25,103.25,103.25,101.998,103.329,104.585,104.607,92.352,84.299,84.734,86.2,102.22,103.332,103.385,103.617,1
137.0,269.0,0.9672,2.3733,-1.3242,0.0,0.0,1.5,0.0,0.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,-1.5,102.218,103.25,103.25,103.25,102.171,96.399,103.01,101.445,98.578,86.601,87.602,86.023,99.857,102.136,103.804,103.824,0
143.0,231.0,0.9672,-0.1005,-1.1754,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0,-1.0,0.0,102.218,103.25,103.25,103.25,98.744,97.958,103.197,97.029,87.688,83.964,79.271,81.507,94.845,97.833,103.537,103.848,0
138.0,234.0,0.9825,-0.7432,-1.2746,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.5,-0.5,1.0,-1.0,102.218,103.25,103.25,103.25,96.299,97.651,101.636,103.951,87.968,89.976,89.7,83.207,102.679,102.629,102.02,102.581,0
135.0,232.0,0.9543,-0.0056,-1.2114,0.0,1.0,3.0,-2.0,0.5,-0.5,0.5,-0.5,0.0,0.0,0.5,1.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,90.696,92.591,96.078,90.716,82.739,80.122,80.064,82.119,93.749,98.377,103.412,103.435,0
128.0,248.0,0.955,0.6963,-1.1626,0.5,-0.5,0.5,-0.5,5.0,-4.0,1.0,0.0,1.0,-1.0,-1.5,1.5,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,97.916,89.514,91.315,81.921,91.314,88.87,89.268,94.739,95.851,97.248,101.512,103.446,0
144.0,257.0,0.961,0.4853,-1.3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,-0.5,-3.5,3.5,0.0,0.0,102.218,103.25,103.25,103.25,101.022,100.566,103.584,101.469,93.408,90.737,92.595,91.495,97.149,101.626,101.915,102.602,0
139.0,245.0,0.9818,0.4673,-1.1899,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,-4.0,4.0,-2.0,2.0,1.0,-1.0,-0.5,0.5,102.218,103.25,103.25,103.25,101.982,100.932,103.674,103.013,90.476,84.764,84.826,82.188,100.806,102.443,104.328,104.338,0
149.0,236.0,0.9742,-0.4122,-1.3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.5,102.218,103.25,103.25,103.25,102.306,102.068,103.428,100.268,94.722,91.017,93.185,92.033,97.631,103.409,104.082,104.083,0
141.0,272.0,0.9828,0.0352,-1.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,0.5,0.0,1.0,-0.5,102.218,103.25,103.25,103.25,103.377,102.027,102.815,104.103,99.058,84.001,85.321,84.365,100.675,103.664,104.371,104.383,0
141.0,271.0,0.9752,-0.0081,-1.1808,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.5,-1.0,1.0,0.0,0.0,102.218,103.25,103.25,103.25,103.103,102.261,101.435,100.973,97.058,89.319,93.241,90.339,99.716,102.156,102.131,104.07,0
