CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
157.0,244.0,0.8945,0.3857,-0.5812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,0.0,0.0,0.5,-0.5,101.473,102.495,102.496,101.498,101.302,99.684,100.675,101.548,97.907,93.574,94.277,92.684,97.524,99.221,96.755,98.428,1
137.0,245.0,0.7896,-0.1939,-1.1499,0.0,0.0,1.0,-1.0,-0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,101.044,99.142,101.296,98.749,97.495,93.731,96.1,91.715,99.914,93.95,92.832,92.102,97.248,99.405,99.93,100.108,1
150.0,238.0,0.8478,-0.1032,-1.1115,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5,-1.0,0.5,-0.5,101.433,102.222,102.195,100.022,98.694,98.319,98.798,94.612,94.776,89.322,88.993,88.984,97.38,99.172,96.289,97.98,1
152.0,239.0,0.8684,0.498,-1.1362,0.0,0.0,-0.5,0.5,-1.0,1.0,0.5,0.5,0.5,-0.5,-0.5,0.5,1.0,-1.0,2.0,-2.0,101.109,102.13,101.966,99.909,99.608,97.481,98.331,99.03,88.047,89.848,93.208,90.729,101.763,100.838,94.918,97.362,1
160.0,234.0,0.8776,-0.2561,-0.9047,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,2.5,-1.0,101.598,102.5,100.74,100.033,102.297,96.602,97.445,96.528,101.353,78.634,88.338,85.188,95.346,80.82,90.459,97.392,0
176.0,213.0,0.8197,-0.0612,-1.0846,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,-0.5,-0.5,0.5,0.0,0.0,-0.5,-1.0,-2.0,2.0,101.612,102.227,102.211,100.132,102.73,101.92,99.308,96.132,98.931,82.782,93.655,85.342,87.152,80.203,86.106,95.845,0
139.0,219.0,0.9005,-0.4312,-0.9263,0.0,0.0,-0.5,0.0,1.0,-0.5,0.5,-0.5,0.0,0.0,-1.5,0.5,1.5,-1.5,1.0,-1.0,98.588,101.793,99.519,98.251,91.832,89.705,96.62,92.936,88.687,87.695,85.15,89.754,97.956,99.419,91.928,97.598,0
171.0,246.0,0.9281,-0.3761,-1.2122,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,102.167,103.197,103.196,103.097,99.381,94.582,100.013,100.274,93.695,91.433,95.498,85.169,92.223,94.054,91.763,87.272,0
146.0,155.0,0.9268,0.0493,0.2325,0.0,0.0,-0.5,0.5,-0.5,0.0,0.0,0.0,-0.5,0.5,0.0,0.5,0.5,-0.5,0.0,0.0,102.019,103.132,103.129,103.131,95.921,98.58,92.955,102.933,78.933,84.253,93.553,97.982,93.463,97.796,101.458,102.997,0
159.0,197.0,0.8329,0.4441,-1.0223,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-0.5,0.5,0.5,1.0,-1.0,1.0,1.0,-1.0,101.047,101.897,101.895,99.814,100.921,102.566,100.561,93.176,91.431,88.704,87.051,88.791,86.948,91.549,99.283,102.164,0
142.0,224.0,0.9421,-0.8404,-0.9913,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,102.218,103.25,103.25,103.25,98.293,95.019,101.093,91.102,96.034,83.601,81.221,87.891,88.227,97.785,99.825,102.951,0
163.0,253.0,0.8988,-0.719,-1.2802,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5,100.625,102.62,102.614,102.625,98.388,93.185,102.694,97.002,95.389,88.149,84.488,86.141,94.539,91.113,94.551,87.035,0
160.0,243.0,0.8686,-0.6749,-1.2495,0.0,0.0,0.0,0.0,1.5,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,99.94,101.87,102.427,102.426,98.439,92.705,101.218,96.109,93.246,84.19,88.387,83.668,93.909,87.694,90.28,92.806,0
153.0,266.0,0.9062,-0.1184,-1.0282,0.0,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,101.704,102.731,102.046,100.764,101.152,93.486,98.49,102.501,97.748,88.874,88.982,87.706,97.291,97.391,99.243,93.957,0
