CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
151.0,177.0,0.9374,0.0942,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.164,99.412,103.209,103.215,96.641,91.462,99.119,99.671,97.863,98.051,103.206,103.214,12
176.0,238.0,0.9087,0.7055,-0.2247,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.5,0.0,0.0,101.77,102.794,102.796,101.57,101.965,102.996,99.858,101.862,101.952,100.492,96.071,99.872,99.08,92.631,93.241,101.598,12
171.0,245.0,0.953,-0.1615,-0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.412,103.446,102.797,98.373,101.963,102.259,93.588,98.526,97.62,95.604,94.541,101.013,12
156.0,195.0,0.9234,0.3392,-0.4607,0.0,0.0,0.5,0.5,-0.5,0.5,0.0,0.0,2.0,-0.5,0.0,0.0,0.0,0.0,-1.0,1.0,102.162,103.192,103.163,103.192,101.91,100.04,101.553,102.607,98.078,91.311,89.707,97.866,95.293,97.674,101.971,102.967,12
163.0,230.0,0.9581,0.2247,-0.2875,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,-3.0,2.5,0.0,0.0,102.218,103.25,103.25,103.25,102.56,103.457,101.056,103.607,101.948,96.448,92.173,98.376,98.237,98.834,102.329,103.576,12
138.0,233.0,0.9241,0.4513,-1.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-1.0,1.5,0.5,-0.5,-1.5,0.0,102.061,103.095,103.097,102.501,97.034,98.392,97.773,91.814,92.987,85.543,85.33,92.828,96.646,101.023,102.948,102.967,6
168.0,211.0,0.9452,6.483,-0.6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,-0.5,-0.5,0.5,102.218,103.25,103.25,103.25,101.963,101.033,103.323,103.344,96.515,93.804,91.785,97.471,96.439,98.861,101.851,103.294,6
145.0,246.0,0.9406,-0.8847,-1.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.5,1.5,0.0,0.0,102.218,103.25,103.25,103.25,100.618,99.648,98.286,93.118,101.284,91.056,91.059,94.984,92.439,96.939,101.701,102.984,6
187.0,219.0,0.8884,1.9621,-1.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-1.0,1.0,101.508,101.116,102.533,102.53,100.89,100.648,102.821,103.0,96.64,98.46,96.597,97.674,93.597,92.881,94.321,96.027,6
156.0,206.0,0.9517,-0.7744,-0.9546,-1.0,1.0,2.0,-2.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,3.0,-3.0,-0.5,0.5,102.218,103.25,103.25,103.25,98.447,100.612,102.418,98.468,95.475,92.959,95.813,93.851,96.479,99.013,99.388,102.59,6
172.0,200.0,0.9069,5.2576,-0.9874,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,101.968,102.433,102.995,102.998,100.905,100.102,102.889,102.996,96.738,97.049,94.098,96.651,95.172,94.377,99.116,102.138,6
143.0,235.0,0.9435,0.5375,-1.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.5,-0.5,1.0,-1.0,102.218,103.25,103.25,103.25,97.191,99.932,101.19,98.406,93.944,84.945,84.278,87.408,96.673,101.233,102.76,103.149,6
150.0,236.0,0.9517,0.7131,-0.9943,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,97.816,102.424,100.539,101.593,97.894,86.76,85.064,87.32,97.558,102.282,103.234,103.403,6
155.0,192.0,0.9346,-0.5101,-1.1388,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,98.524,100.384,99.798,101.695,94.616,90.767,97.083,90.371,96.19,98.899,99.967,103.038,6
166.0,211.0,0.9079,1.0003,-1.0553,0.0,0.0,0.5,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,-1.5,1.5,-2.0,1.5,102.2,103.231,103.224,103.232,101.075,100.864,99.05,102.206,97.588,93.414,94.407,91.481,94.695,97.593,96.087,100.733,6
157.0,214.0,0.932,-0.5163,-1.1056,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,98.52,100.161,100.5,100.971,94.788,91.886,94.485,93.537,96.725,99.451,99.995,100.449,6
162.0,212.0,0.8808,-0.9685,-0.9067,0.5,-0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,99.412,102.297,102.3,102.298,96.78,100.769,99.45,96.769,97.837,90.898,96.349,95.809,96.769,101.321,101.383,99.67,6
171.0,224.0,0.9315,0.5425,-1.0207,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,102.167,103.138,103.199,103.198,101.407,98.947,102.999,102.995,97.312,98.898,99.986,99.213,98.8,99.111,98.838,99.981,1
167.0,219.0,0.9537,-0.1055,-1.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,-3.0,0.0,0.0,-1.0,1.0,102.218,103.25,103.25,103.25,101.279,99.436,103.48,103.171,97.375,99.866,99.104,99.01,99.347,99.362,99.391,100.615,1
139.0,249.0,0.9247,-0.5469,-0.9292,0.0,0.0,0.0,0.0,-1.5,2.5,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,102.068,103.098,102.553,103.099,101.964,99.941,99.095,102.067,101.963,96.438,98.388,100.601,97.785,99.708,102.481,102.992,1
146.0,265.0,0.8604,-0.791,-1.015,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,101.11,100.72,98.373,102.132,101.966,100.492,100.83,102.693,101.395,99.372,100.227,98.079,99.49,98.761,102.835,99.74,1
157.0,226.0,0.9428,-0.1702,-1.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,102.048,100.283,100.814,103.065,97.522,100.764,100.072,97.235,99.123,98.746,100.267,101.919,1
167.0,230.0,0.9312,-0.1191,-1.0925,0.0,0.0,0.0,0.0,-1.5,1.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,102.196,103.204,103.232,103.228,101.589,100.165,100.791,102.614,96.956,100.741,98.835,98.145,97.845,97.271,99.748,100.057,1
141.0,218.0,0.9241,-0.1907,-1.0536,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,101.902,102.347,101.702,102.74,101.288,100.707,100.36,102.127,98.904,99.308,98.943,96.88,96.75,101.772,102.998,102.999,1
166.0,221.0,0.9263,-0.7586,-0.7747,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,102.068,102.417,102.9,103.099,101.672,99.451,98.287,102.898,99.627,99.106,100.095,101.287,96.091,99.478,96.942,100.258,1
160.0,234.0,0.8776,-0.2561,-0.9047,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,2.5,-1.0,101.598,102.5,100.74,100.033,102.297,96.602,97.445,96.528,101.353,78.634,88.338,85.188,95.346,80.82,90.459,97.392,9
176.0,213.0,0.8197,-0.0612,-1.0846,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,-0.5,-0.5,0.5,0.0,0.0,-0.5,-1.0,-2.0,2.0,101.612,102.227,102.211,100.132,102.73,101.92,99.308,96.132,98.931,82.782,93.655,85.342,87.152,80.203,86.106,95.845,9
139.0,219.0,0.9005,-0.4312,-0.9263,0.0,0.0,-0.5,0.0,1.0,-0.5,0.5,-0.5,0.0,0.0,-1.5,0.5,1.5,-1.5,1.0,-1.0,98.588,101.793,99.519,98.251,91.832,89.705,96.62,92.936,88.687,87.695,85.15,89.754,97.956,99.419,91.928,97.598,9
147.0,233.0,0.9338,-0.627,-0.9244,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.0,-1.0,1.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,99.478,95.471,97.128,93.412,90.252,88.215,85.397,90.023,98.226,96.421,95.287,97.642,9
171.0,246.0,0.9281,-0.3761,-1.2122,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,102.167,103.197,103.196,103.097,99.381,94.582,100.013,100.274,93.695,91.433,95.498,85.169,92.223,94.054,91.763,87.272,9
146.0,155.0,0.9268,0.0493,0.2325,0.0,0.0,-0.5,0.5,-0.5,0.0,0.0,0.0,-0.5,0.5,0.0,0.5,0.5,-0.5,0.0,0.0,102.019,103.132,103.129,103.131,95.921,98.58,92.955,102.933,78.933,84.253,93.553,97.982,93.463,97.796,101.458,102.997,9
159.0,197.0,0.8329,0.4441,-1.0223,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-0.5,0.5,0.5,1.0,-1.0,1.0,1.0,-1.0,101.047,101.897,101.895,99.814,100.921,102.566,100.561,93.176,91.431,88.704,87.051,88.791,86.948,91.549,99.283,102.164,9
142.0,224.0,0.9421,-0.8404,-0.9913,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,102.218,103.25,103.25,103.25,98.293,95.019,101.093,91.102,96.034,83.601,81.221,87.891,88.227,97.785,99.825,102.951,9
163.0,253.0,0.8988,-0.719,-1.2802,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,-0.5,0.5,0.5,-0.5,0.5,100.625,102.62,102.614,102.625,98.388,93.185,102.694,97.002,95.389,88.149,84.488,86.141,94.539,91.113,94.551,87.035,9
149.0,215.0,0.9118,-0.8041,-0.7321,0.0,0.0,1.5,-0.5,-0.5,0.5,0.0,0.0,-1.0,1.0,0.0,0.0,-2.5,2.5,0.5,0.0,101.821,102.859,101.931,99.472,95.515,92.969,96.712,97.768,89.865,93.576,86.49,94.4,96.25,97.866,92.088,98.13,9
160.0,243.0,0.8686,-0.6749,-1.2495,0.0,0.0,0.0,0.0,1.5,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,99.94,101.87,102.427,102.426,98.439,92.705,101.218,96.109,93.246,84.19,88.387,83.668,93.909,87.694,90.28,92.806,9
153.0,266.0,0.9062,-0.1184,-1.0282,0.0,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,101.704,102.731,102.046,100.764,101.152,93.486,98.49,102.501,97.748,88.874,88.982,87.706,97.291,97.391,99.243,93.957,9
149.0,236.0,0.963,0.5493,-1.1529,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,2.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,100.215,102.353,101.957,103.112,95.719,98.515,94.644,97.07,102.638,103.701,103.695,102.039,2
143.0,261.0,0.925,0.2912,-1.3185,1.0,-1.0,0.0,0.0,0.0,0.0,-1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,101.631,103.1,103.097,103.099,96.398,101.136,98.804,99.765,95.854,100.794,92.379,95.967,100.102,102.457,102.991,102.314,2
153.0,233.0,0.9693,-0.3053,-1.3047,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,99.554,101.698,103.232,103.943,96.051,96.925,95.835,97.573,102.904,103.939,103.943,100.091,2
163.0,242.0,0.9258,0.388,-1.3778,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.5,0.5,-0.5,0.0,0.0,2.0,-1.0,0.0,0.0,101.57,103.099,103.099,103.1,97.772,102.999,101.747,101.528,97.359,99.831,96.175,99.107,95.853,100.207,99.567,100.413,2
152.0,254.0,0.9346,1.2663,-1.2035,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,1.5,-1.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,102.217,103.25,103.25,103.25,97.668,101.411,101.003,103.012,97.265,98.524,95.298,96.883,101.888,103.005,103.005,100.567,2
151.0,257.0,0.9172,-0.2373,-1.2519,-0.5,0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,101.07,102.933,102.933,102.931,96.963,100.578,99.602,99.983,96.571,98.714,95.834,96.074,100.059,102.977,100.811,100.214,2
155.0,261.0,0.9639,0.3266,-1.2586,0.5,-0.5,0.0,0.0,1.0,-1.0,0.0,0.0,-3.5,3.5,0.5,-0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,99.887,102.865,103.013,103.782,97.936,97.891,97.757,98.066,101.955,103.742,103.743,101.794,2
148.0,224.0,0.9728,0.4092,-1.2759,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,1.0,-1.0,-0.5,0.5,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,99.423,102.454,103.024,104.049,94.261,97.66,94.63,97.181,102.972,104.016,104.016,102.001,2
153.0,233.0,0.9702,-0.1275,-1.3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,102.218,103.25,103.25,103.25,98.825,102.543,103.485,103.884,95.906,97.647,92.814,96.404,102.342,103.828,103.906,101.938,2
154.0,228.0,0.9698,0.1454,-1.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,102.218,103.25,103.25,103.25,99.486,102.171,103.186,103.98,93.714,99.74,92.743,96.303,102.885,103.942,103.941,101.113,2
147.0,231.0,0.9423,1.0863,-1.2142,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,1.5,-1.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,98.32,101.076,101.117,102.606,95.796,99.165,93.82,96.498,102.135,103.147,103.148,101.079,2
149.0,256.0,0.9406,0.0453,-1.0686,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.5,0.5,102.218,103.25,103.25,103.25,97.612,102.482,98.29,99.365,95.186,96.54,91.846,93.191,100.053,103.136,103.138,97.783,2
164.0,215.0,0.8564,-1.2251,-1.1411,0.5,-0.5,0.5,0.5,-2.0,2.0,0.0,1.0,0.5,0.0,0.5,-0.5,-0.5,0.5,0.0,0.5,98.606,101.826,100.385,101.726,92.455,99.017,95.587,97.774,88.877,94.505,96.927,94.993,94.204,97.38,96.723,96.919,15
171.0,195.0,0.8987,-1.0392,-1.0583,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,-0.5,-0.5,0.5,100.94,102.484,102.632,102.632,95.594,100.482,100.102,101.703,89.275,96.865,94.929,93.983,96.162,97.172,97.504,97.343,15
137.0,208.0,0.8678,-0.7823,-1.122,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,2.5,-2.5,-0.5,0.5,0.0,0.0,99.429,101.81,101.823,101.119,91.174,99.317,94.423,95.122,89.112,96.894,100.613,98.464,99.731,96.397,95.01,98.868,15
143.0,214.0,0.8881,-0.634,-1.2824,1.5,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,-0.5,0.5,-1.5,1.5,0.0,0.0,100.562,102.498,101.712,102.138,95.683,101.323,96.584,94.356,89.777,97.769,99.605,98.024,100.647,97.471,97.014,100.087,15
147.0,237.0,0.8085,-0.0889,-1.2456,0.0,1.0,-1.5,1.5,0.0,0.0,-0.5,-0.5,0.5,-0.5,-2.5,1.5,0.0,0.0,0.0,0.0,100.225,101.429,101.154,101.23,97.394,98.271,95.383,96.902,86.503,97.4,94.882,98.085,101.484,99.05,96.921,94.099,15
153.0,237.0,0.8838,-0.8335,-1.224,-0.5,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,3.5,0.5,-0.5,0.5,-0.5,100.802,102.102,102.431,101.813,94.886,98.204,100.38,98.244,93.474,93.975,94.369,96.985,101.967,98.124,97.603,94.109,15
140.0,217.0,0.8974,-0.8034,-1.3005,-1.0,1.5,0.0,0.5,-1.0,2.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.5,-1.0,0.0,0.0,100.891,102.613,102.61,101.659,93.94,100.714,96.152,95.44,88.955,97.24,100.262,100.721,100.969,99.13,95.089,97.911,15
164.0,200.0,0.8803,-1.3672,-1.0483,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,2.5,1.0,-1.0,0.5,-0.5,0.5,-0.5,99.883,102.132,101.368,101.682,94.351,99.416,97.722,97.795,90.328,97.226,98.772,96.673,98.333,98.363,98.154,98.302,15
173.0,185.0,0.8213,-0.9544,-0.8742,0.0,0.0,-0.5,0.5,1.5,-0.5,-0.5,0.5,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,98.284,101.566,100.63,101.564,92.694,100.326,99.07,101.393,89.81,92.503,93.8,93.131,97.906,100.295,100.86,99.844,15
149.0,244.0,0.877,-0.8194,-1.1857,0.0,0.0,0.0,0.0,-0.5,0.5,1.5,-1.5,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,100.853,102.331,102.331,101.546,97.879,98.993,97.016,92.467,86.314,95.29,94.968,98.273,100.214,96.859,95.37,92.459,15
155.0,213.0,0.8972,-0.6622,-0.9558,0.0,0.0,0.0,0.0,-0.5,1.5,1.0,-1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,101.57,102.597,102.581,101.97,99.839,101.242,96.512,95.772,88.72,93.373,95.079,99.928,100.316,98.147,93.429,96.19,15
155.0,232.0,0.8442,-0.523,-1.0767,0.5,0.5,0.0,0.0,1.0,-1.0,0.0,0.5,0.5,-0.5,-1.0,1.0,1.5,-1.5,-1.0,0.0,99.548,100.646,101.814,101.814,93.322,100.879,97.742,96.556,93.953,94.662,88.357,95.632,98.666,100.811,93.923,97.022,15
154.0,210.0,0.9827,-0.5259,-1.096,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,2.5,-2.5,0.5,-0.5,-4.0,4.0,3.0,-3.0,102.218,103.25,103.25,103.25,103.368,103.605,102.846,103.359,89.06,88.895,91.184,91.646,100.086,104.07,104.32,104.382,3
137.0,269.0,0.9672,2.3733,-1.3242,0.0,0.0,1.5,0.0,0.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,-1.5,102.218,103.25,103.25,103.25,102.171,96.399,103.01,101.445,98.578,86.601,87.602,86.023,99.857,102.136,103.804,103.824,3
143.0,231.0,0.9672,-0.1005,-1.1754,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0,-1.0,0.0,102.218,103.25,103.25,103.25,98.744,97.958,103.197,97.029,87.688,83.964,79.271,81.507,94.845,97.833,103.537,103.848,3
138.0,234.0,0.9825,-0.7432,-1.2746,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.5,-0.5,1.0,-1.0,102.218,103.25,103.25,103.25,96.299,97.651,101.636,103.951,87.968,89.976,89.7,83.207,102.679,102.629,102.02,102.581,3
135.0,232.0,0.9543,-0.0056,-1.2114,0.0,1.0,3.0,-2.0,0.5,-0.5,0.5,-0.5,0.0,0.0,0.5,1.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,90.696,92.591,96.078,90.716,82.739,80.122,80.064,82.119,93.749,98.377,103.412,103.435,3
