CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
154.0,222.0,0.8868,-0.4999,-1.0897,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,1.0,-0.5,0.5,0.5,-0.5,0.0,0.0,100.243,102.432,102.433,102.07,97.445,99.841,98.353,96.349,90.624,93.323,96.949,99.924,99.665,99.638,97.183,96.044,1
148.0,220.0,0.8438,-0.6678,-1.2232,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,99.922,101.167,100.956,101.402,93.18,99.482,97.138,93.805,93.337,95.269,97.978,95.795,100.724,97.121,94.432,100.218,1
160.0,224.0,0.8515,-0.5425,-1.1105,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,2.0,-1.0,1.5,-1.5,0.5,-0.5,99.006,101.847,101.796,101.656,96.63,100.409,97.151,96.704,88.28,93.931,96.151,100.607,98.856,98.646,97.203,93.605,1
159.0,236.0,0.8988,-0.5874,-1.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,-0.5,-3.5,3.5,-0.5,0.5,101.639,102.643,102.667,102.144,99.386,98.233,95.624,97.221,91.55,94.103,98.043,99.063,96.161,98.511,93.917,96.391,1
155.0,230.0,0.8808,-0.8581,-1.0554,3.5,-3.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,3.0,-3.0,0.0,0.0,-2.5,2.5,0.5,0.0,100.011,102.297,102.294,102.207,95.396,99.495,97.188,95.617,92.908,94.892,97.397,100.983,101.195,101.273,96.586,95.381,1
157.0,249.0,0.8411,-1.0072,-1.2074,1.0,-1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,97.796,101.219,99.896,100.492,92.94,97.995,96.931,93.058,94.454,96.048,99.252,102.941,101.978,100.602,98.264,92.823,1
153.0,235.0,0.8545,-0.7901,-1.0,1.0,-1.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,99.121,101.932,100.966,101.485,96.531,98.675,95.243,94.58,92.766,95.984,99.279,101.813,101.969,101.254,98.833,93.884,1
159.0,245.0,0.8346,-0.8485,-1.1539,0.5,-0.5,0.0,0.0,0.5,-0.5,1.5,-1.5,1.5,-1.5,0.5,-0.5,0.5,-0.5,-2.0,0.5,97.998,101.513,101.487,101.061,92.753,99.933,98.145,90.454,93.319,92.009,96.004,101.24,100.937,100.22,100.679,92.745,1
154.0,220.0,0.8157,-0.8193,-1.1685,0.0,0.5,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,97.743,100.802,100.71,100.89,89.839,97.28,98.048,95.647,93.925,93.87,94.716,99.915,101.933,99.874,97.361,94.285,1
154.0,223.0,0.8775,-0.5279,-1.0332,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,0.5,100.168,102.206,102.201,102.219,95.903,99.04,99.232,98.236,90.877,92.96,96.258,100.017,101.33,100.096,97.689,93.774,1
157.0,229.0,0.8763,-0.6649,-1.0565,-1.0,1.0,0.0,0.0,1.5,-1.5,-0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,1.0,99.621,102.165,102.098,101.854,94.734,98.944,98.227,94.88,92.928,92.217,94.925,99.041,100.368,98.301,97.124,92.903,1
164.0,215.0,0.8564,-1.2251,-1.1411,0.5,-0.5,0.5,0.5,-2.0,2.0,0.0,1.0,0.5,0.0,0.5,-0.5,-0.5,0.5,0.0,0.5,98.606,101.826,100.385,101.726,92.455,99.017,95.587,97.774,88.877,94.505,96.927,94.993,94.204,97.38,96.723,96.919,0
171.0,195.0,0.8987,-1.0392,-1.0583,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,-0.5,-0.5,0.5,100.94,102.484,102.632,102.632,95.594,100.482,100.102,101.703,89.275,96.865,94.929,93.983,96.162,97.172,97.504,97.343,0
137.0,208.0,0.8678,-0.7823,-1.122,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,2.5,-2.5,-0.5,0.5,0.0,0.0,99.429,101.81,101.823,101.119,91.174,99.317,94.423,95.122,89.112,96.894,100.613,98.464,99.731,96.397,95.01,98.868,0
147.0,237.0,0.8085,-0.0889,-1.2456,0.0,1.0,-1.5,1.5,0.0,0.0,-0.5,-0.5,0.5,-0.5,-2.5,1.5,0.0,0.0,0.0,0.0,100.225,101.429,101.154,101.23,97.394,98.271,95.383,96.902,86.503,97.4,94.882,98.085,101.484,99.05,96.921,94.099,0
153.0,237.0,0.8838,-0.8335,-1.224,-0.5,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,3.5,0.5,-0.5,0.5,-0.5,100.802,102.102,102.431,101.813,94.886,98.204,100.38,98.244,93.474,93.975,94.369,96.985,101.967,98.124,97.603,94.109,0
140.0,217.0,0.8974,-0.8034,-1.3005,-1.0,1.5,0.0,0.5,-1.0,2.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.5,-1.0,0.0,0.0,100.891,102.613,102.61,101.659,93.94,100.714,96.152,95.44,88.955,97.24,100.262,100.721,100.969,99.13,95.089,97.911,0
164.0,200.0,0.8803,-1.3672,-1.0483,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,2.5,1.0,-1.0,0.5,-0.5,0.5,-0.5,99.883,102.132,101.368,101.682,94.351,99.416,97.722,97.795,90.328,97.226,98.772,96.673,98.333,98.363,98.154,98.302,0
173.0,185.0,0.8213,-0.9544,-0.8742,0.0,0.0,-0.5,0.5,1.5,-0.5,-0.5,0.5,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,98.284,101.566,100.63,101.564,92.694,100.326,99.07,101.393,89.81,92.503,93.8,93.131,97.906,100.295,100.86,99.844,0
155.0,213.0,0.8972,-0.6622,-0.9558,0.0,0.0,0.0,0.0,-0.5,1.5,1.0,-1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,101.57,102.597,102.581,101.97,99.839,101.242,96.512,95.772,88.72,93.373,95.079,99.928,100.316,98.147,93.429,96.19,0
155.0,232.0,0.8442,-0.523,-1.0767,0.5,0.5,0.0,0.0,1.0,-1.0,0.0,0.5,0.5,-0.5,-1.0,1.0,1.5,-1.5,-1.0,0.0,99.548,100.646,101.814,101.814,93.322,100.879,97.742,96.556,93.953,94.662,88.357,95.632,98.666,100.811,93.923,97.022,0
