CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
132.0,223.0,0.7326,0.0983,0.0648,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.171,102.074,102.633,102.573,103.412,93.81,99.394,97.327,103.8,96.081,90.563,101.969,103.8,99.571,101.155,103.0,1
128.0,243.0,0.6072,0.5434,-0.5283,0.0,0.0,0.0,0.0,-1.5,1.5,-0.5,0.5,0.0,0.0,0.0,0.0,5.5,-5.0,0.5,-0.5,102.218,99.188,102.254,102.301,103.95,91.731,98.953,97.241,103.95,100.86,90.547,97.652,103.95,103.046,98.353,103.023,1
140.0,240.0,0.5191,-0.0458,-0.3351,0.0,0.0,-0.5,0.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.5,102.218,102.239,102.554,102.958,103.95,94.564,97.343,103.548,103.95,103.061,85.207,94.448,103.95,102.887,96.617,103.552,1
136.0,231.0,0.4967,0.2297,-0.4012,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,99.002,102.261,102.408,103.95,97.008,100.273,100.458,103.95,98.083,89.868,98.482,103.95,101.233,99.114,103.282,1
126.0,223.0,0.6407,0.3907,-0.3809,0.0,0.0,-1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,1.0,0.0,101.36,96.243,102.01,102.013,103.469,91.626,98.379,95.861,103.678,93.05,93.644,99.731,103.677,101.061,97.792,102.906,1
136.0,229.0,0.6626,0.1095,0.1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.5,-1.5,102.218,103.019,103.03,103.094,103.95,95.287,99.255,99.731,103.95,99.763,90.503,100.489,103.95,101.631,98.628,103.57,1
123.0,249.0,0.7862,0.621,-0.9055,0.0,0.0,2.0,-2.0,0.0,0.0,-1.5,1.5,0.0,0.0,0.0,0.0,1.5,-1.5,0.0,0.0,102.213,103.043,103.066,102.626,103.859,96.036,97.917,93.103,103.9,97.782,94.722,102.486,103.9,101.458,99.195,102.999,1
125.0,237.0,0.6334,0.4452,-0.4277,0.0,0.0,0.5,-0.5,0.0,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,102.436,102.496,101.278,103.95,94.49,96.34,95.029,103.95,97.998,93.828,103.101,103.95,101.627,99.595,103.107,1
139.0,243.0,0.7124,0.2525,-0.825,0.0,0.0,0.5,-0.5,-1.5,1.0,-0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-4.5,4.5,102.218,102.992,102.493,102.984,103.95,94.915,99.553,98.863,103.95,97.671,87.418,95.046,103.95,102.385,96.902,103.152,1
140.0,226.0,0.8701,-0.1115,-0.9897,0.0,0.0,-0.5,0.5,0.0,0.0,-2.0,1.5,0.0,0.0,0.0,1.0,1.0,-1.0,-0.5,0.5,102.218,103.25,103.25,103.25,101.406,97.234,101.774,97.316,102.542,91.206,91.382,99.103,103.07,95.616,103.033,103.028,0
124.0,230.0,0.5817,0.4011,-0.6645,0.0,0.0,0.0,0.0,-0.5,0.5,-1.0,1.0,0.0,0.0,0.0,0.0,-2.5,1.0,0.0,-1.0,102.218,98.241,101.447,102.129,103.95,85.444,100.242,87.43,103.95,96.543,85.284,102.244,103.95,98.4,99.812,103.106,0
132.0,211.0,0.8066,0.8118,-0.7223,0.0,0.0,3.0,-3.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,102.144,102.802,102.89,102.819,101.163,94.53,101.468,95.677,102.321,92.716,92.044,102.16,103.106,98.739,102.656,102.97,0
131.0,216.0,0.8094,1.0069,-0.7071,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,-0.5,0.5,102.203,103.03,103.098,103.03,103.108,95.92,101.27,96.048,103.721,90.384,93.744,101.619,102.885,98.911,102.722,102.992,0
134.0,228.0,0.8201,0.8422,-0.88,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,-0.5,-0.5,-0.5,102.037,102.157,102.687,102.685,100.742,94.557,99.979,97.635,102.494,92.148,91.391,97.427,103.107,96.412,102.851,102.96,0
136.0,247.0,0.7383,0.2894,-1.0,0.0,0.0,-0.5,0.5,-1.5,1.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,102.206,102.417,102.568,102.798,103.813,90.824,99.789,92.22,103.834,95.194,87.35,95.256,103.899,97.901,97.635,102.956,0
123.0,236.0,0.7177,1.7901,-1.0815,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,-1.0,102.094,101.656,101.814,102.395,101.581,93.13,99.063,93.723,103.532,97.148,94.139,99.909,103.647,97.621,102.996,102.986,0
122.0,226.0,0.729,0.9961,-0.6324,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,102.214,101.552,102.608,101.97,103.939,91.08,96.453,91.136,103.939,91.218,94.69,101.675,103.94,100.355,100.852,102.975,0
139.0,223.0,0.8574,-0.3117,-0.1288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,-2.5,-1.5,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,103.502,97.375,100.942,97.905,103.498,90.374,91.372,100.818,101.486,96.181,102.244,103.0,0
