CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
178.0,224.0,0.9053,-0.0899,-0.9855,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,0.5,0.0,0.5,-0.5,1.5,0.0,100.771,102.616,102.615,102.626,97.647,98.689,102.632,99.875,97.761,96.857,95.508,92.057,92.03,91.984,90.241,93.605,1
146.0,195.0,0.9281,0.4187,-0.8566,0.0,1.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.5,-0.5,3.0,-3.0,0.5,-0.5,-0.5,0.5,102.218,103.25,103.25,103.25,97.171,99.177,95.362,100.785,88.908,81.821,81.501,90.877,94.443,102.827,100.324,102.221,1
156.0,219.0,0.8934,-0.3561,-1.1707,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,0.5,-0.5,1.5,0.0,0.0,2.0,-1.0,-1.5,1.5,100.013,101.624,102.494,102.493,93.95,93.315,102.981,90.626,89.844,87.953,85.989,87.785,91.51,95.121,90.475,92.994,1
171.0,235.0,0.8586,0.4567,-1.1679,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,1.5,-0.5,99.517,101.713,101.321,102.096,96.293,99.445,99.939,101.358,97.66,95.472,96.667,85.825,89.153,90.084,82.888,97.073,1
142.0,216.0,0.8763,-0.0778,-1.0631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,2.0,0.0,0.0,98.946,99.018,102.189,100.874,96.872,98.125,101.141,93.095,93.594,90.596,84.247,89.91,90.478,99.513,98.553,102.483,1
164.0,213.0,0.9127,0.3635,-0.8854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,0.0,1.0,101.291,102.829,102.83,102.828,96.858,98.412,102.908,100.942,97.338,92.274,89.483,91.503,91.656,95.885,93.176,99.003,1
145.0,206.0,0.9216,-0.4641,-0.851,0.0,0.0,-1.5,1.5,0.0,0.0,1.0,0.0,-0.5,0.5,-1.5,1.5,0.5,-0.5,-0.5,-0.5,101.725,101.455,102.998,102.997,95.557,96.292,97.231,97.438,91.946,87.084,88.068,95.037,93.336,99.142,97.493,98.549,1
138.0,233.0,0.9241,0.4513,-1.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-1.0,1.5,0.5,-0.5,-1.5,0.0,102.061,103.095,103.097,102.501,97.034,98.392,97.773,91.814,92.987,85.543,85.33,92.828,96.646,101.023,102.948,102.967,0
168.0,211.0,0.9452,6.483,-0.6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,-0.5,-0.5,0.5,102.218,103.25,103.25,103.25,101.963,101.033,103.323,103.344,96.515,93.804,91.785,97.471,96.439,98.861,101.851,103.294,0
145.0,246.0,0.9406,-0.8847,-1.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.5,1.5,0.0,0.0,102.218,103.25,103.25,103.25,100.618,99.648,98.286,93.118,101.284,91.056,91.059,94.984,92.439,96.939,101.701,102.984,0
187.0,219.0,0.8884,1.9621,-1.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-1.0,1.0,101.508,101.116,102.533,102.53,100.89,100.648,102.821,103.0,96.64,98.46,96.597,97.674,93.597,92.881,94.321,96.027,0
156.0,206.0,0.9517,-0.7744,-0.9546,-1.0,1.0,2.0,-2.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,3.0,-3.0,-0.5,0.5,102.218,103.25,103.25,103.25,98.447,100.612,102.418,98.468,95.475,92.959,95.813,93.851,96.479,99.013,99.388,102.59,0
172.0,200.0,0.9069,5.2576,-0.9874,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,101.968,102.433,102.995,102.998,100.905,100.102,102.889,102.996,96.738,97.049,94.098,96.651,95.172,94.377,99.116,102.138,0
143.0,235.0,0.9435,0.5375,-1.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.5,-0.5,1.0,-1.0,102.218,103.25,103.25,103.25,97.191,99.932,101.19,98.406,93.944,84.945,84.278,87.408,96.673,101.233,102.76,103.149,0
150.0,236.0,0.9517,0.7131,-0.9943,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,97.816,102.424,100.539,101.593,97.894,86.76,85.064,87.32,97.558,102.282,103.234,103.403,0
155.0,192.0,0.9346,-0.5101,-1.1388,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,98.524,100.384,99.798,101.695,94.616,90.767,97.083,90.371,96.19,98.899,99.967,103.038,0
157.0,214.0,0.932,-0.5163,-1.1056,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,-0.5,0.5,0.0,0.0,102.218,103.25,103.25,103.25,98.52,100.161,100.5,100.971,94.788,91.886,94.485,93.537,96.725,99.451,99.995,100.449,0
